epoch,losses
161,0.007173478603363037
162,0.006567020434886217
163,0.006833574268966913
164,0.006882283836603165
165,0.006585095543414354
166,0.006343610119074583
167,0.006138082593679428
168,0.006528889760375023
169,0.006332973949611187
170,0.006092316936701536
171,0.006335434503853321
172,0.005685425363481045
173,0.005875875242054462
174,0.005675134249031544
175,0.006397617980837822
176,0.005877763032913208
177,0.005956083536148071
178,0.0056010945700109005
179,0.005986975971609354
180,0.00610374566167593
181,0.005543574225157499
182,0.00550609827041626
183,0.00549984211102128
184,0.005533531308174133
185,0.005662389565259218
186,0.005608076229691505
187,0.0052902912721037865
188,0.0054279654286801815
189,0.00543713616207242
190,0.005495784338563681
191,0.005222990643233061
192,0.005075006280094385
193,0.005137009546160698
194,0.004575078375637531
195,0.004948785062879324
196,0.005085713230073452
197,0.004911836236715317
198,0.004913435783237219
199,0.004680338781327009
200,0.004893937613815069
201,0.004949069116264582
202,0.004594473168253899
203,0.004780126735568047
204,0.004914760123938322
205,0.004540945868939161
206,0.004764932207763195
207,0.004509421996772289
208,0.00496132206171751
209,0.00461605004966259
210,0.004620957188308239
211,0.004553704056888819
212,0.004529016558080912
213,0.00425584614276886
214,0.004223542753607035
215,0.004416222684085369
216,0.004054127726703882
217,0.004075823351740837
218,0.004378007259219885
219,0.004282755311578512
220,0.004329696763306856
221,0.004304718226194382
222,0.004118523560464382
223,0.004057267215102911
224,0.0043650539591908455
225,0.0038994073402136564
226,0.004041309468448162
227,0.004435584880411625
228,0.004249424673616886
229,0.004265220370143652
230,0.004042422864586115
231,0.003993458114564419
232,0.003916945308446884
233,0.004337483551353216
234,0.00426561338827014
235,0.003963529597967863
236,0.003802153281867504
237,0.004122280050069094
238,0.0037295431829988956
239,0.004148424137383699
240,0.003687737975269556
241,0.0036457821261137724
242,0.003938810434192419
243,0.0036390444729477167
244,0.0036869621835649014
245,0.003776281140744686
246,0.0036669753026217222
247,0.0036321228835731745
248,0.003292941488325596
249,0.003486375790089369
250,0.0035641437862068415
251,0.0038472390733659267
252,0.003544905688613653
253,0.0036360633093863726
254,0.0035575926303863525
255,0.0036888353060930967
256,0.003591116052120924
257,0.0034983400255441666
258,0.00371992914006114
259,0.0034011451061815023
260,0.0033606940414756536
261,0.003317960537970066
262,0.0032308711670339108
263,0.0032659012358635664
264,0.0034282023552805185
265,0.0033491882495582104
266,0.0034606968984007835
267,0.00316093722358346
268,0.003225703490898013
269,0.003114541759714484
270,0.003210922470316291
271,0.003254429204389453
272,0.0031729796901345253
273,0.0032615161035209894
274,0.003122279653325677
275,0.0030448301695287228
276,0.0030799272935837507
277,0.0029047196730971336
278,0.003082755720242858
279,0.002910478040575981
280,0.0030236970633268356
281,0.003106564050540328
282,0.002816599328070879
283,0.0031616417691111565
284,0.0029894961044192314
285,0.0030841317493468523
286,0.0032040656078606844
287,0.0030623734928667545
288,0.0031369931530207396
289,0.0029765544459223747
290,0.0029755437280982733
291,0.0028487762901932
292,0.0030533981043845415
293,0.0027370310854166746
294,0.0027167978696525097
295,0.0028926925733685493
296,0.002809847705066204
297,0.0026842071674764156
298,0.0029287526849657297
299,0.0027069952338933945
300,0.002714604837819934
301,0.002759884810075164
302,0.0027156362775713205
303,0.002673300914466381
304,0.0027302822563797235
305,0.0027171275578439236
306,0.002648954978212714
307,0.0027808912564069033
308,0.0028672057669609785
309,0.002621353603899479
310,0.002629179274663329
311,0.0025887922383844852
312,0.0027556533459573984
313,0.002845511771738529
314,0.0026681660674512386
315,0.002762411255389452
316,0.002683528931811452
317,0.002583557739853859
318,0.002494009444490075
319,0.0025126838590949774
320,0.002576378872618079
321,0.0025788741186261177
322,0.0025132498703897
323,0.0024550517555326223
324,0.0023581746499985456
325,0.0024848338216543198
326,0.002348705194890499
327,0.0023111128248274326
328,0.0026106461882591248
329,0.0024039344862103462
330,0.0024390826001763344
331,0.002516418695449829
332,0.0023813708685338497
333,0.0025841044262051582
334,0.0024471674114465714
335,0.002412743167951703
336,0.002310126554220915
337,0.002480748575180769
338,0.002446461236104369
339,0.002516635926440358
340,0.002486692275851965
341,0.002447522943839431
342,0.002320535248145461
343,0.002474387176334858
344,0.0024526389315724373
345,0.002419061027467251
346,0.002167833736166358
347,0.002344250911846757
348,0.002266263123601675
349,0.0024876645766198635
350,0.0022752906661480665
351,0.002261703833937645
352,0.002414378570392728
353,0.0023722366895526648
354,0.002284057904034853
355,0.0023190893698483706
356,0.0021646979730576277
357,0.002502898219972849
358,0.0021668761037290096
359,0.002061277162283659
360,0.002200926886871457
361,0.0020847402047365904
362,0.0020211345981806517
363,0.002202319446951151
364,0.0021021084394305944
365,0.002281297231093049
366,0.0023215310648083687
367,0.0020976217929273844
368,0.002325424226000905
369,0.002296527847647667
370,0.0021911580115556717
371,0.0020109445322304964
372,0.0019713726360350847
373,0.0020703584887087345
374,0.001977380132302642
375,0.002104354789480567
376,0.0020661139860749245
377,0.002274933038279414
378,0.0020792565774172544
379,0.002024022862315178
380,0.0019353344105184078
381,0.002027794485911727
382,0.001977030886337161
383,0.002062771935015917
384,0.001998383551836014
385,0.0021073089446872473
386,0.0021027412731200457
387,0.002100688870996237
388,0.0019027461530640721
389,0.0019049299880862236
390,0.0019101528450846672
391,0.001915915054269135
392,0.001992017962038517
393,0.0019108238629996777
394,0.002002434339374304
395,0.001985968090593815
396,0.0018825097940862179
397,0.0019726052414625883
398,0.001996822888031602
399,0.0018501882441341877
400,0.001810468384064734
401,0.0019155271584168077
402,0.001891368767246604
403,0.0019374137045815587
404,0.0018104622140526772
405,0.001886884681880474
406,0.001772164599969983
407,0.0019564342219382524
408,0.0018111856188625097
409,0.0019205850549042225
410,0.001756111392751336
411,0.001730180811136961
412,0.0017745501827448606
413,0.0017521680565550923
414,0.0017732433043420315
415,0.0016570666339248419
416,0.001817737240344286
417,0.001786963315680623
418,0.0017089183675125241
419,0.0017937563825398684
420,0.0016097906045615673
421,0.0019517987966537476
422,0.0017674347618594766
423,0.0019182811956852674
424,0.001840701443143189
425,0.0017592322546988726
426,0.0016144885448738933
427,0.0015706568956375122
428,0.0017878483049571514
429,0.0015950159868225455
430,0.0016748032066971064
431,0.0017840437358245254
432,0.0016457581659778953
433,0.0016217397060245275
434,0.0015181173803284764
435,0.0015848532784730196
436,0.001770928967744112
437,0.001674339291639626
438,0.0017041047103703022
439,0.00162854406516999
440,0.0016847476363182068
441,0.0016508963890373707
442,0.0015235755126923323
443,0.0015207466203719378
444,0.0017543394351378083
445,0.001644731150008738
446,0.001656810287386179
447,0.0016177057987079024
448,0.0018746614223346114
449,0.0017369379056617618
450,0.001636458095163107
451,0.001566689577884972
452,0.0017692568944767118
453,0.0019467134261503816
454,0.0018543634796515107
455,0.0014661928871646523
456,0.001644065952859819
457,0.0019380695885047317
458,0.002168044215068221
459,0.0017750023398548365
460,0.001427838928066194
461,0.001806395361199975
462,0.0020854338072240353
463,0.0016954238526523113
464,0.0015461696311831474
465,0.0017978139221668243
466,0.001965339994058013
467,0.0016630669124424458
468,0.0015035471878945827
469,0.0017080162651836872
470,0.0015482902526855469
471,0.0015365825966000557
472,0.001753444317728281
473,0.0018459921702742577
474,0.0014003271935507655
475,0.0017392991576343775
476,0.0016030457336455584
477,0.0014192154631018639
478,0.001555184368044138
479,0.0015741295646876097
480,0.001517977681942284
481,0.0016175929922610521
482,0.001589748077094555
483,0.0015200224006548524
484,0.0014976866077631712
485,0.0015515133272856474
486,0.0013915050076320767
487,0.0014037819346413016
488,0.0014364027883857489
489,0.0014902657130733132
490,0.0013969189021736383
491,0.0013549276627600193
492,0.0015034681418910623
493,0.0016010795952752233
494,0.0015065348707139492
495,0.0014451066963374615
496,0.001364298746921122
497,0.001488699926994741
498,0.001438916428014636
499,0.0015252098673954606
500,0.0014707717346027493
501,0.0014493950875476003
502,0.0014937728410586715
503,0.0014887821162119508
504,0.001438079634681344
505,0.001474049873650074
506,0.001420945511199534
507,0.0014990440104156733
508,0.0014280808391049504
509,0.0016121637308970094
510,0.0013954398455098271
511,0.0014420619700103998
512,0.0013967773411422968
513,0.0013977716444060206
514,0.001408052397891879
515,0.0013769316719844937
516,0.0014148916816338897
517,0.0014283889904618263
518,0.0014154916862025857
519,0.0013484794180840254
520,0.0014387205010280013
521,0.0013524503447115421
522,0.0012845167657360435
523,0.0012629627017304301
524,0.001448882045224309
525,0.0014181309379637241
526,0.00131939013954252
527,0.001403545611537993
528,0.001370205543935299
529,0.0014098871033638716
530,0.001382377464324236
531,0.0012079814914613962
532,0.0014734312426298857
533,0.001375081716105342
534,0.0013034185394644737
535,0.001486311899498105
536,0.0015286990674212575
537,0.0015841965796425939
538,0.0012166969245299697
539,0.0014804559759795666
540,0.0014125023735687137
541,0.001218263409100473
542,0.0013851963449269533
543,0.0014437880599871278
544,0.0013738839188590646
545,0.001346627133898437
546,0.0013978341594338417
547,0.0012657965999096632
548,0.0014058137312531471
549,0.0013734821695834398
550,0.0012107014190405607
551,0.0012006746837869287
552,0.001296958071179688
553,0.0012236781185492873
554,0.0012931881938129663
555,0.00134164874907583
556,0.0011702134506776929
557,0.0012853732332587242
558,0.0012947798240929842
559,0.0012497565476223826
560,0.0013551721349358559
561,0.001269101514481008
562,0.0012418326223269105
563,0.0012477070558816195
564,0.001274438458494842
565,0.0012316401116549969
566,0.001183781772851944
567,0.0012480750447139144
568,0.001148954383097589
569,0.0012062990572303534
570,0.0012315366184338927
571,0.0012895384570583701
572,0.0012429025955498219
573,0.0013062990037724376
574,0.0012911745579913259
575,0.001354674226604402
576,0.0011879669036716223
577,0.001263215090148151
578,0.001219564350321889
579,0.0013114848406985402
580,0.001206031534820795
581,0.0012226381804794073
582,0.001246947213076055
583,0.0012437973637133837
584,0.0012753806076943874
585,0.0012068124487996101
586,0.0012616697931662202
587,0.001230335095897317
588,0.0012557362206280231
589,0.0011659846641123295
590,0.0012053787941113114
591,0.001151098171249032
592,0.00119291921146214
593,0.0012289698934182525
594,0.0012608399847522378
595,0.0012332231272011995
596,0.0012436371762305498
597,0.0011590942740440369
598,0.001224981970153749
599,0.0012241820804774761
600,0.0011150171048939228
601,0.0012157781748101115
602,0.0011612914968281984
603,0.0011916744988411665
604,0.0011409735307097435
605,0.0011182305170223117
606,0.0012463899329304695
607,0.001031006802804768
608,0.0010857251472771168
609,0.0010981434024870396
610,0.0011554004158824682
611,0.0011519879335537553
612,0.0011993612861260772
613,0.0011798066552728415
614,0.001094115898013115
615,0.0011120198760181665
616,0.0012322854017838836
617,0.0012614707229658961
618,0.0010608721058815718
619,0.0011569238267838955
620,0.0011413769097998738
621,0.0011539445258677006
622,0.0012711647432297468
623,0.0011399365030229092
624,0.0011270353570580482
625,0.0011778107145801187
626,0.0012186721432954073
627,0.001205106033012271
628,0.0012932522222399712
629,0.0012167259119451046
630,0.0011106141610071063
631,0.0011977438116446137
632,0.0011828053975477815
633,0.0011723529314622283
634,0.0011365547543391585
635,0.0011686714133247733
636,0.001001256867311895
637,0.0011124045122414827
638,0.001092872116714716
639,0.001175513258203864
640,0.0010919006308540702
641,0.0011296712327748537
642,0.001088900025933981
643,0.0010643589776009321
644,0.001163658918812871
645,0.0011873020557686687
646,0.0011599025456234813
647,0.0010453547583892941
648,0.001169075258076191
649,0.0011374498717486858
650,0.0011064358986914158
651,0.0010276355314999819
652,0.0010461349738761783
653,0.0010465759551152587
654,0.0011001642560586333
655,0.0010545718250796199
656,0.0011816847836598754
657,0.0010980191873386502
658,0.0010516499169170856
659,0.0010100760264322162
660,0.0010425884975120425
661,0.001126883435063064
662,0.0010438624303787947
663,0.0009901695884764194
664,0.0010246990714222193
665,0.001106413546949625
666,0.0010422436753287911
667,0.0010803245240822434
668,0.0010474876035004854
669,0.0010752823436632752
670,0.001027171965688467
671,0.0010186844738200307
672,0.0010532103478908539
673,0.0011728305835276842
674,0.000987207400612533
675,0.0010893031721934676
676,0.0010714983800426126
677,0.001063958858139813
678,0.0011939146788790822
679,0.0011051977053284645
680,0.001020542811602354
681,0.000997852417640388
682,0.0010711315553635359
683,0.0009980124887079
684,0.0009773960337042809
685,0.001061729621142149
686,0.0011615881230682135
687,0.0010024099610745907
688,0.0011726689990609884
689,0.001108241849578917
690,0.0009831348434090614
691,0.001037114067003131
692,0.0009866758482530713
693,0.0009519449668005109
694,0.0010243894066661596
695,0.0009350408799946308
696,0.001016829046420753
697,0.0010448035318404436
698,0.00093892402946949
699,0.0010204111458733678
700,0.0010813281405717134
701,0.0010335446568205953
702,0.0011038617230951786
703,0.0011096738744527102
704,0.0011107365135103464
705,0.0010234294459223747
706,0.0009433053201064467
707,0.0009889885550364852
708,0.0009923214092850685
709,0.0010389245580881834
710,0.0010213813511654735
711,0.0009680405491963029
712,0.0010552169987931848
713,0.0010775490663945675
714,0.0010628998279571533
715,0.0009841518476605415
716,0.0009274522890336812
717,0.000977380434051156
718,0.0010165571002289653
719,0.0010272942017763853
720,0.0009604461374692619
721,0.000941634236369282
722,0.0010087882401421666
723,0.0010616588406264782
724,0.0010014316067099571
725,0.0011278903111815453
726,0.0010160427773371339
727,0.0009591149282641709
728,0.0010443448554724455
729,0.0009362048585899174
730,0.0009674418834038079
731,0.0010764265898615122
732,0.0011161648435518146
733,0.0011140215210616589
734,0.001026055309921503
735,0.0009794178185984492
736,0.0009399206028319895
737,0.0010957572376355529
738,0.0011879256926476955
739,0.0012424270389601588
740,0.0014479260426014662
741,0.0012503151083365083
742,0.0009612710564397275
743,0.0010102445958182216
744,0.0012595795560628176
745,0.0015998411690816283
746,0.001987154595553875
747,0.0021915792021900415
748,0.0017143707955256104
749,0.0009440691792406142
750,0.0011445260606706142
751,0.0018933280371129513
752,0.0013184335548430681
753,0.0010118394857272506
754,0.0016171974129974842
755,0.0016525915125384927
756,0.0009579118923284113
757,0.0013312117662280798
758,0.0016924719093367457
759,0.0012024145107716322
760,0.0010184758575633168
761,0.00147771998308599
762,0.0015741873066872358
763,0.0009799664840102196
764,0.0011560404673218727
765,0.001307068858295679
766,0.0008857869543135166
767,0.001193753443658352
768,0.0013211474288254976
769,0.000966097810305655
770,0.0010715589160099626
771,0.001202201470732689
772,0.0009923172183334827
773,0.001015931717120111
774,0.0009002996375784278
775,0.0011376921320334077
776,0.0008689924143254757
777,0.0009543349733576179
778,0.0009279237128794193
779,0.0009349063038825989
780,0.0008990101050585508
781,0.0010353323305025697
782,0.0009590092813596129
783,0.0009243831154890358
784,0.0009957504225894809
785,0.0009581579361110926
786,0.0009350331383757293
787,0.0009622709476388991
788,0.0010003228671848774
789,0.0009506960050202906
790,0.0008810017025098205
791,0.0009575028088875115
792,0.0009077559225261211
793,0.0009363137651234865
794,0.0009377922397106886
795,0.0008932776981964707
796,0.0009269524598494172
797,0.0009241104125976562
798,0.0009307451546192169
799,0.0009217773331329226
800,0.0009755284991115332
801,0.000899338279850781
802,0.0008682912448421121
803,0.0008711290429346263
804,0.0009142534690909088
805,0.0008111487841233611
806,0.0008793798042461276
807,0.0009430585196241736
808,0.0008860364323481917
809,0.0008856916683726013
810,0.0009052345412783325
811,0.0009120263275690377
812,0.0008964925073087215
813,0.0010092633310705423
814,0.0008371426956728101
815,0.0008777418988756835
816,0.0009449411300010979
817,0.0009233059245161712
818,0.0009376551024615765
819,0.000912888441234827
820,0.0009544595959596336
821,0.0009181800414808095
822,0.0008976867538876832
823,0.0009768764721229672
824,0.0008752156863920391
825,0.0009771493496373296
826,0.0009091020911000669
827,0.000798520864918828
828,0.0008956342353485525
829,0.0008875150233507156
830,0.0009291896130889654
831,0.0008533080690540373
832,0.0009680520743131638
833,0.0008797621703706682
834,0.0007794287521392107
835,0.0009227180271409452
836,0.0008970883209258318
837,0.0009046505438163877
838,0.0009493661927990615
839,0.0008760158088989556
840,0.0008408634457737207
841,0.0008571065263822675
842,0.000911007053218782
843,0.0008400182705372572
844,0.0008623398025520146
845,0.0008408674621023238
846,0.0008860293310135603
847,0.0009378245449624956
848,0.0008170548244379461
849,0.0008198630530387163
850,0.0008883108384907246
851,0.0008737416355870664
852,0.0008550442289561033
853,0.0008130678324960172
854,0.0008001303067430854
855,0.0009201570646837354
856,0.0007779665174894035
857,0.0007864968501962721
858,0.000867556082084775
859,0.0008437612559646368
860,0.0008809090359136462
861,0.0008077945676632226
862,0.000777298875618726
863,0.0008382134255953133
864,0.00086787628242746
865,0.0008192443638108671
866,0.0008690454997122288
867,0.0009612645371817052
868,0.0008203040342777967
869,0.0008091859635896981
870,0.0008741834899410605
871,0.0007946911500766873
872,0.000813185703009367
873,0.000799334782641381
874,0.000842366018332541
875,0.0008211960666812956
876,0.0008389636059291661
877,0.0007858042954467237
878,0.000849071831908077
879,0.0008344435482285917
880,0.0008227130747400224
881,0.0008835006738081574
882,0.0008063640561886132
883,0.0008480804972350597
884,0.0007817856967449188
885,0.0008780495845712721
886,0.0008033660124056041
887,0.0007930725696496665
888,0.0008723684586584568
889,0.0008427941938862205
890,0.0008043101406656206
891,0.0007577202632091939
892,0.0008039277163334191
893,0.0007913846638984978
894,0.000848456344101578
895,0.0007666141027584672
896,0.0008048652089200914
897,0.0007700180867686868
898,0.0008477299707010388
899,0.0008220933959819376
900,0.0008333546575158834
901,0.0007700481219217181
902,0.0007789842784404755
903,0.0007364198681898415
904,0.0008754557929933071
905,0.0008379896753467619
906,0.0008038080995902419
907,0.0008033934282138944
908,0.0007884161313995719
909,0.0008612442179583013
910,0.0007800697349011898
911,0.0008298051543533802
912,0.00082005700096488
913,0.0008176383562386036
914,0.0007843582425266504
915,0.0008039318490773439
916,0.000871068041305989
917,0.0008123512379825115
918,0.0007851437549106777
919,0.000753733969759196
920,0.0007913068402558565
921,0.0007798689766786993
922,0.0007557682693004608
923,0.0007531756418757141
924,0.000774976157117635
925,0.0008180384174920619
926,0.0008330590790137649
927,0.0007472773431800306
928,0.0007716133259236813
929,0.0008330963319167495
930,0.0007784566259942949
931,0.0007862190832383931
932,0.0007953172898851335
933,0.0007799011655151844
934,0.0007707391632720828
935,0.0008207433857023716
936,0.0007807643851265311
937,0.000746210862416774
938,0.0007924900273792446
939,0.0007730178767815232
940,0.0007435422157868743
941,0.0007997044012881815
942,0.0007781519088894129
943,0.000809306453447789
944,0.0007780771120451391
945,0.0007915361784398556
946,0.0007696508546359837
947,0.0007913545705378056
948,0.0007645976729691029
949,0.0007978850626386702
950,0.0007887679385021329
951,0.000776306667830795
952,0.0007204131106846035
953,0.0008030847529880702
954,0.0008104622829705477
955,0.0007587064174003899
956,0.0007734585087746382
957,0.000681118166539818
958,0.000735658046323806
959,0.0007104694959707558
960,0.0008283686474896967
961,0.0007410378893837333
962,0.0008137859404087067
963,0.0007290441426448524
964,0.000783736992161721
965,0.000799122208263725
966,0.0007899084594100714
967,0.0008581256843172014
968,0.0007300704601220787
969,0.0008038890082389116
970,0.0007621041149832308
971,0.0007608583546243608
972,0.0007463560905307531
973,0.0007230264018289745
974,0.0007417931919917464
975,0.0008758764597587287
976,0.0007975417538546026
977,0.0007567217689938843
978,0.000736712827347219
979,0.0007828412344679236
980,0.0007919498020783067
981,0.0007793970871716738
982,0.0007548598223365843
983,0.0007795516867190599
984,0.0007337206625379622
985,0.0007868863176554441
986,0.0007602976402267814
987,0.0007678981637582183
988,0.0007985766278579831
989,0.0007794674602337182
990,0.000744515738915652
991,0.0007306864717975259
992,0.0007492761360481381
993,0.0008416197379119694
994,0.0007475530146621168
995,0.000724435318261385
996,0.0006931610405445099
997,0.0007385049248114228
998,0.000850678188726306
999,0.0008399868966080248
